idhous;sex;birthyr;nat_1_02;plingu02;p02r01;p02r04;cspfaj;cspmoj;a15;a16;a17;a18;a19;a20;a21;a22;a23;a24;a25;a26;a27;a28;a29;a30;wp00tbgp;wp00tbgs
50941;woman;1942;Switzerland;french;Protestant or Reformed Church;religious celebrations and family events;other self-employed;NA;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;1225.54309082031;1.08765017986298
25581;woman;1957;Switzerland;german;Protestant or Reformed Church;only for family ceremonies;academic professions and senior management;qualified non-manual professions;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1453.93420410156;1.2903436422348
NA;woman;1956;NA;NA;NA;NA;unqualified non-manual and manual workers;qualified non-manual professions;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;652.979187011719;0.579508721828461
92541;man;1947;Switzerland;german;Roman Catholic;a few times a year;intermediate professions;NA;0;0;0;0;0;0;0;0;0;1;1;1;1;1;6;6;706.236755371094;0.626773953437805
32931;woman;1934;Switzerland;german;Protestant or Reformed Church;religious celebrations and family events;other self-employed;NA;0;0;0;0;0;0;0;1;1;1;3;6;6;6;6;6;987.983581542969;0.876819849014282
43591;man;1950;Switzerland;italian;Protestant or Reformed Church;a few times a year;liberal professions;NA;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1619.04040527344;1.43687272071838
129821;woman;1948;Switzerland;german;Roman Catholic;a few times a year;intermediate professions;intermediate professions;0;0;0;0;0;0;0;3;3;3;3;6;6;6;6;6;670.732116699219;0.595264136791229
119791;woman;1941;Switzerland;french;Roman Catholic;about once a month;intermediate professions;qualified non-manual professions;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;1089.9296875;0.967295348644257
96161;man;1935;Switzerland;italian;Roman Catholic;religious celebrations and family events;intermediate professions;NA;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;1087.06567382812;0.964753568172455
92831;woman;1957;Switzerland;german;Protestant or Reformed Church;about once a month;academic professions and senior management;NA;0;0;0;0;0;0;1;1;1;1;3;3;6;6;6;6;693.732482910156;0.615676581859589
122231;woman;1935;Switzerland;french;Roman Catholic;once a week;other self-employed;NA;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;1814.0390625;1.60993099212646
62041;man;1957;Itally;italian;NA;NA;unqualified non-manual and manual workers;NA;0;0;0;0;0;0;0;0;2;2;6;6;6;6;6;6;1507.37963867188;1.33777558803558
36441;man;1953;Switzerland;german;Roman Catholic;a few times a year;NA;NA;0;0;0;0;1;1;1;1;3;3;3;3;3;3;3;3;821.647705078125;0.729199349880219
24071;woman;1922;Switzerland;german;Protestant or Reformed Church;religious celebrations and family events;academic professions and senior management;NA;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;1109.63500976562;0.984783470630646
75011;man;1944;Switzerland;german;no denomination or religion;only for family ceremonies;other self-employed;other self-employed;0;0;0;0;0;0;2;6;6;6;6;6;6;6;6;6;992.107482910156;0.880479693412781
112041;woman;1941;Switzerland;german;Protestant or Reformed Church;only for family ceremonies;intermediate professions;NA;0;0;0;0;0;0;0;0;0;1;1;1;3;3;3;6;1531.74267578125;1.35939741134644
144221;woman;1942;Switzerland;german;no denomination or religion;only for family ceremonies;qualified manual professions;NA;0;0;0;0;0;0;1;1;1;3;3;3;6;6;6;6;1624.029296875;1.44130027294159
18041;woman;1942;Switzerland;german;Protestant or Reformed Church;only for family ceremonies;other self-employed;NA;0;0;0;0;0;0;1;1;1;1;1;1;6;6;6;6;1025.78649902344;0.910369277000427
124791;man;1939;Switzerland;french;Protestant or Reformed Church;only for family ceremonies;other self-employed;NA;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;1287.72680664062;1.14283716678619
NA;woman;1921;NA;NA;NA;NA;NA;other self-employed;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;2171.80126953125;1.92743921279907
137191;woman;1937;Switzerland;german;Protestant or Reformed Church;only for family ceremonies;NA;NA;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1095.197265625;0.971970319747925
105301;man;1939;Switzerland;german;Roman Catholic;once a week;intermediate professions;unqualified non-manual and manual workers;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;989.7607421875;0.878396987915039
30621;man;1927;Switzerland;NA;NA;NA;other self-employed;other self-employed;0;0;0;0;0;0;0;0;1;1;1;1;1;3;3;3;919.331604003906;0.815892279148102
19251;woman;1938;Switzerland;german;Protestant or Reformed Church;every two weeks;intermediate professions;NA;0;0;1;1;1;1;1;1;1;1;6;6;6;6;6;6;919.747985839844;0.816261827945709
63171;woman;1923;Switzerland;german;Protestant or Reformed Church;only for family ceremonies;unqualified non-manual and manual workers;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1025.39672851562;0.910023331642151
51771;man;1941;France and territories;NA;NA;NA;unqualified non-manual and manual workers;NA;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;1922.73950195312;1.70640087127686
48721;woman;1956;Switzerland;french;Protestant or Reformed Church;only for family ceremonies;NA;NA;0;0;0;0;0;1;1;1;1;1;1;6;6;6;6;6;593.156982421875;0.526417434215546
89211;man;1945;Switzerland;german;Roman Catholic;a few times a year;NA;NA;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;6;1675.99108886719;1.48741555213928
47041;woman;1956;Itally;italian;Christian Catholic;once a week;NA;NA;0;0;0;0;3;3;6;6;6;6;6;6;6;6;6;6;2457.45849609375;2.18095541000366
11921;man;1919;Switzerland;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2824.001953125;2.50625705718994
105171;woman;1928;Switzerland;french;Roman Catholic;only for family ceremonies;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1105.05029296875;0.980714738368988
26441;man;1950;Switzerland;german;Protestant or Reformed Church;only for family ceremonies;qualified manual professions;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1588.79919433594;1.4100341796875
57691;man;1955;Switzerland;NA;NA;NA;NA;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1644.26989746094;1.45926356315613
NA;woman;1952;NA;NA;NA;NA;other self-employed;NA;0;0;0;0;0;1;1;3;3;3;3;6;6;6;6;6;949.668029785156;0.842815339565277
49411;woman;1948;Switzerland;french;Roman Catholic;religious celebrations and family events;other self-employed;NA;0;0;0;1;1;1;1;1;1;1;1;1;3;3;3;3;1065.25854492188;0.94540011882782
75111;woman;1946;Switzerland;german;Roman Catholic;only for family ceremonies;qualified manual professions;qualified non-manual professions;0;0;0;0;0;0;1;1;3;6;6;6;6;6;6;6;932.744262695312;0.827795803546906
116241;man;1937;Switzerland;french;NA;NA;academic professions and senior management;NA;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;1794.11120605469;1.59224534034729
13181;man;1917;Switzerland;french;Roman Catholic;once a week;unqualified non-manual and manual workers;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2374.13525390625;2.10700750350952
41221;woman;1941;Switzerland;german;Roman Catholic;once a week;NA;unqualified non-manual and manual workers;1;1;1;1;1;1;1;1;1;1;1;1;3;6;6;6;1274.77880859375;1.13134598731995
86781;woman;1953;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;3;3;3;7;7;7;7;7;7;2151.75463867188;1.90964818000793
70841;man;1932;Switzerland;german;Protestant or Reformed Church;every two weeks;NA;other self-employed;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;826.543701171875;0.7335444688797
102171;man;1927;Switzerland;german;Protestant or Reformed Church;about once a month;other self-employed;NA;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;1257.35424804688;1.11588191986084
82671;man;1945;Switzerland;NA;NA;NA;NA;NA;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;2057.61938476562;1.82610464096069
135161;man;1945;Switzerland;german;Protestant or Reformed Church;religious celebrations and family events;intermediate professions;NA;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;1213.41394042969;1.07688570022583
58551;woman;1927;Switzerland;french;Protestant or Reformed Church;once a week;liberal professions;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1146.84838867188;1.01780986785889
56511;woman;1943;Switzerland;french;NA;NA;other self-employed;other self-employed;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2120.20825195312;1.88165128231049
85691;woman;1946;Switzerland;german;Protestant or Reformed Church;religious celebrations and family events;academic professions and senior management;NA;0;0;0;0;0;0;0;0;3;3;6;6;6;6;6;6;817.582641601562;0.725591719150543
70911;man;1948;Switzerland;german;Roman Catholic;religious celebrations and family events;NA;NA;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;978.299255371094;0.86822509765625
75751;man;1926;Switzerland;german;no denomination or religion;only for family ceremonies;qualified manual professions;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;912.248352050781;0.809605956077576
NA;woman;1954;NA;NA;NA;NA;academic professions and senior management;qualified non-manual professions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1468.388671875;1.30317163467407
28261;woman;1939;Itally;german;Roman Catholic;religious celebrations and family events;NA;NA;0;0;0;0;0;0;1;1;1;1;3;3;3;3;3;3;3142.67138671875;2.78907108306885
59731;woman;1941;Switzerland;french;Protestant or Reformed Church;only for family ceremonies;qualified manual professions;NA;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;7;1380.72387695312;1.22537064552307
101011;woman;1957;Switzerland;german;Protestant or Reformed Church;religious celebrations and family events;other self-employed;NA;0;0;0;0;1;1;1;1;1;1;1;1;6;6;6;6;640.007690429688;0.567996680736542
69301;woman;1942;Switzerland;german;Protestant or Reformed Church;only for family ceremonies;NA;NA;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;1219.15173339844;1.08197784423828
116981;woman;1950;Switzerland;french;other;only for family ceremonies;NA;other self-employed;0;0;0;0;0;0;0;0;0;0;0;1;3;6;6;6;641.800598144531;0.569587886333466
100271;woman;1951;Switzerland;german;Protestant or Reformed Church;about once a month;other self-employed;NA;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;605.115417480469;0.537030339241028
NA;man;1946;NA;NA;NA;NA;other self-employed;other self-employed;0;0;0;0;0;0;0;0;3;3;3;3;3;6;6;6;925.160827636719;0.821065604686737
10921;woman;1945;Switzerland;german;Protestant or Reformed Church;religious celebrations and family events;other self-employed;NA;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;1466.86779785156;1.30182194709778
92261;man;1954;Switzerland;german;Roman Catholic;about once a month;other self-employed;NA;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;1776.7705078125;1.57685565948486
37391;woman;1926;Switzerland;german;Protestant or Reformed Church;only for family ceremonies;intermediate professions;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1457.33166503906;1.29335880279541
5371;woman;1947;Switzerland;french;Protestant or Reformed Church;religious celebrations and family events;NA;NA;0;0;0;1;1;1;1;1;1;6;6;6;6;6;6;7;636.885986328125;0.565226256847382
112091;man;1941;Austria;german;Roman Catholic;only for family ceremonies;NA;qualified non-manual professions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4302.39599609375;3.81830835342407
59191;man;1951;Switzerland;french;Roman Catholic;once a week;intermediate professions;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;757.741271972656;0.672483384609222
94351;man;1943;Switzerland;german;NA;NA;other self-employed;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1320.03930664062;1.17151403427124
30641;woman;1937;Itally;italian;Roman Catholic;about once a month;NA;NA;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2887.46655273438;2.56258082389832
NA;woman;1947;NA;NA;NA;NA;unqualified non-manual and manual workers;unqualified non-manual and manual workers;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4;1078.27307128906;0.956950306892395
129871;woman;1928;Switzerland;german;Protestant or Reformed Church;only for family ceremonies;academic professions and senior management;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1489.1728515625;1.32161736488342
8761;woman;1928;Switzerland;french;no denomination or religion;never;other self-employed;NA;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;1116.92224121094;0.991250813007355
9591;woman;1944;Switzerland;french;Roman Catholic;once a week;unqualified non-manual and manual workers;NA;0;0;0;0;0;0;0;0;0;0;3;3;6;6;6;6;1599.32116699219;1.41937232017517
20151;man;1937;Switzerland;french;Roman Catholic;only for family ceremonies;qualified manual professions;NA;0;0;0;0;0;0;0;0;0;1;1;6;6;6;6;6;754.254821777344;0.669389247894287
104671;woman;1947;Switzerland;german;Protestant or Reformed Church;a few times a year;NA;NA;0;0;0;0;0;0;0;0;0;0;3;3;3;6;6;6;659.8798828125;0.585632920265198
31901;woman;1940;Germany;german;Protestant or Reformed Church;never;academic professions and senior management;qualified manual professions;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2373.69873046875;2.10662007331848
6671;man;1950;Yugoslavia;french;NA;NA;unqualified non-manual and manual workers;NA;0;0;0;0;0;0;0;0;0;0;3;3;3;6;6;6;3360.54370117188;2.98242950439453
148801;woman;1930;Switzerland;italian;Christian Catholic;about once a month;other self-employed;NA;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;892.141845703125;0.791761755943298
6471;woman;1955;Switzerland;french;Roman Catholic;only for religious celebrations;NA;NA;0;0;0;0;0;0;3;6;6;6;6;6;6;6;6;6;931.988403320312;0.827125012874603
88451;woman;1925;Switzerland;german;Christian Catholic;once a week;other self-employed;other self-employed;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;1178.53552246094;1.04593169689178
104841;man;1953;Switzerland;italian;Roman Catholic;once a week;unqualified non-manual and manual workers;unqualified non-manual and manual workers;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1900.25451660156;1.6864458322525
117611;woman;1941;Switzerland;french;Protestant or Reformed Church;only for family ceremonies;NA;NA;0;0;0;0;5;5;5;6;6;6;6;6;7;7;7;7;1018.12432861328;0.903569281101227
51631;woman;1954;Switzerland;french;no denomination or religion;never;intermediate professions;intermediate professions;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;641.494567871094;0.569316267967224
28571;man;1957;Switzerland;german;Roman Catholic;only for family ceremonies;intermediate professions;NA;0;0;0;0;0;1;1;1;1;1;1;1;1;3;3;3;1188.37048339844;1.05465996265411
62771;woman;1941;Switzerland;german;Protestant or Reformed Church;religious celebrations and family events;other self-employed;other self-employed;0;1;1;1;1;1;1;1;1;1;6;6;6;6;6;6;1392.33837890625;1.23567831516266
41351;man;1925;Switzerland;german;Roman Catholic;once a week;other self-employed;NA;0;0;0;0;0;0;0;0;0;0;3;6;6;6;6;6;1023.45477294922;0.90829998254776
52731;man;1919;Switzerland;german;Protestant or Reformed Church;never;NA;unqualified non-manual and manual workers;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;986.643493652344;0.875630497932434
50461;woman;1927;Switzerland;french;Protestant or Reformed Church;once a week;unqualified non-manual and manual workers;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;997.367065429688;0.885147511959076
85691;man;1944;Switzerland;german;Protestant or Reformed Church;a few times a year;NA;unqualified non-manual and manual workers;0;0;0;0;0;0;0;0;0;0;3;3;6;6;6;6;884.745178222656;0.785197377204895
122621;woman;1949;Switzerland;french;Protestant or Reformed Church;once a week;other self-employed;NA;0;0;0;0;0;0;0;0;0;3;6;6;6;6;6;6;610.56298828125;0.541864991188049
110661;man;1933;Switzerland;german;Protestant or Reformed Church;once a week;other self-employed;NA;0;0;0;0;0;0;0;0;0;0;0;3;6;6;6;6;825.280822753906;0.732423663139343
86911;man;1940;Switzerland;german;Roman Catholic;about once a month;other self-employed;other self-employed;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;6;946.966735839844;0.840418040752411
37971;woman;1951;Switzerland;german;Protestant or Reformed Church;every two weeks;unqualified non-manual and manual workers;NA;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;732.51123046875;0.65009218454361
59651;man;1942;Switzerland;french;no denomination or religion;only for family ceremonies;intermediate professions;NA;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1092.44519042969;0.969527840614319
101011;man;1955;Switzerland;german;Protestant or Reformed Church;only for family ceremonies;other self-employed;other self-employed;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;665.850524902344;0.590931832790375
88861;man;1949;Switzerland;german;Protestant or Reformed Church;only for family ceremonies;other self-employed;other self-employed;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;1142.53039550781;1.01397776603699
NA;woman;1946;NA;NA;NA;NA;other self-employed;NA;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;667.998291015625;0.592837929725647
31421;woman;1952;Switzerland;german;Protestant or Reformed Church;a few times a year;intermediate professions;NA;0;0;0;0;0;1;1;1;1;1;1;3;3;6;6;6;757.47119140625;0.672243654727936
43861;man;1953;Switzerland;italian;Roman Catholic;once a week;NA;unqualified non-manual and manual workers;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;637.014770507812;0.565340518951416
135691;man;1927;Switzerland;german;Protestant or Reformed Church;only for family ceremonies;intermediate professions;other self-employed;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;1107.83178710938;0.983183205127716
NA;woman;1956;NA;NA;NA;NA;other self-employed;other self-employed;0;0;0;0;0;0;0;0;3;6;6;6;6;6;6;6;900.861450195312;0.799500286579132
38381;man;1936;Switzerland;german;Roman Catholic;once a week;qualified manual professions;NA;0;0;0;0;0;0;0;0;0;0;0;3;6;6;6;6;1052.5751953125;0.934143900871277
43071;man;1930;Switzerland;german;Roman Catholic;religious celebrations and family events;qualified manual professions;NA;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;1354.046875;1.20169520378113
84391;woman;1945;Switzerland;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2798.02368164062;2.48320174217224
24371;man;1953;Switzerland;german;other Christian denomination;once a week;qualified non-manual professions;NA;0;0;0;1;1;1;1;1;1;1;1;1;6;6;6;6;663.411987304688;0.588767647743225
139761;woman;1941;Switzerland;german;no denomination or religion;only for family ceremonies;qualified manual professions;other self-employed;0;0;0;1;1;1;1;1;1;3;3;3;6;6;6;6;1388.49987792969;1.23227167129517
147701;woman;1946;Switzerland;german;Roman Catholic;religious celebrations and family events;NA;NA;0;0;0;0;1;1;1;1;1;1;1;1;1;3;6;6;779.063720703125;0.691406726837158
91251;woman;1956;Switzerland;german;Roman Catholic;about once a month;other self-employed;other self-employed;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;6;881.693481445312;0.782489001750946
81571;man;1945;Switzerland;german;Protestant or Reformed Church;only for family ceremonies;qualified manual professions;unqualified non-manual and manual workers;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;2288.14038085938;2.03068828582764
85751;man;1930;Switzerland;german;NA;NA;other self-employed;other self-employed;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1226.18591308594;1.08822059631348
105951;woman;1948;Switzerland;german;Protestant or Reformed Church;only for family ceremonies;other self-employed;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;707.469909667969;0.627868354320526
NA;woman;1944;NA;NA;NA;NA;top management;qualified non-manual professions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1244.44653320312;1.10442662239075
100521;woman;1956;Switzerland;german;Roman Catholic;only for family ceremonies;NA;NA;0;0;0;0;0;0;0;0;0;1;1;3;3;3;3;3;572.181396484375;0.507801949977875
